Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1982,1982,hg/ha,52083,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1983,1983,hg/ha,27379,T,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1984,1984,hg/ha,26672,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1985,1985,hg/ha,30793,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1986,1986,hg/ha,30468,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1987,1987,hg/ha,47907,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1988,1988,hg/ha,50236,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1989,1989,hg/ha,56816,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1990,1990,hg/ha,51150,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1991,1991,hg/ha,53222,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1992,1992,hg/ha,54632,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1993,1993,hg/ha,56000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1994,1994,hg/ha,55053,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1995,1995,hg/ha,54365,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1996,1996,hg/ha,55603,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1997,1997,hg/ha,56426,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1998,1998,hg/ha,67958,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1999,1999,hg/ha,61102,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2000,2000,hg/ha,61323,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2001,2001,hg/ha,62064,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2002,2002,hg/ha,53209,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2003,2003,hg/ha,53260,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2004,2004,hg/ha,53312,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2005,2005,hg/ha,79720,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2006,2006,hg/ha,79860,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2007,2007,hg/ha,120619,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2008,2008,hg/ha,120000,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2009,2009,hg/ha,119671,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2010,2010,hg/ha,122250,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2011,2011,hg/ha,110857,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2012,2012,hg/ha,108526,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2013,2013,hg/ha,119444,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2014,2014,hg/ha,148223,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2015,2015,hg/ha,149063,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2016,2016,hg/ha,143226,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2017,2017,hg/ha,141688,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2018,2018,hg/ha,149706,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2019,2019,hg/ha,152148,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2020,2020,hg/ha,155177,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,2021,2021,hg/ha,158207,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1988,1988,hg/ha,20000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1989,1989,hg/ha,30000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1990,1990,hg/ha,62500,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1991,1991,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1992,1992,hg/ha,39542,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1993,1993,hg/ha,39727,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1994,1994,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1995,1995,hg/ha,40091,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1996,1996,hg/ha,40274,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1997,1997,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1998,1998,hg/ha,40649,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,1999,1999,hg/ha,40830,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2000,2000,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2001,2001,hg/ha,41140,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2002,2002,hg/ha,39759,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2003,2003,hg/ha,41523,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2004,2004,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2005,2005,hg/ha,41729,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2006,2006,hg/ha,41698,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2007,2007,hg/ha,41693,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2008,2008,hg/ha,42051,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2009,2009,hg/ha,42637,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2010,2010,hg/ha,40909,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2011,2011,hg/ha,45838,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2012,2012,hg/ha,59091,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2013,2013,hg/ha,50384,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2014,2014,hg/ha,48589,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2015,2015,hg/ha,49557,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2016,2016,hg/ha,49501,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2017,2017,hg/ha,49602,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2018,2018,hg/ha,49554,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2019,2019,hg/ha,49553,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2020,2020,hg/ha,49570,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1346,Plums and sloes,2021,2021,hg/ha,49559,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1961,1961,hg/ha,28571,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1962,1962,hg/ha,28571,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1963,1963,hg/ha,35884,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1964,1964,hg/ha,39017,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1965,1965,hg/ha,25556,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1966,1966,hg/ha,24286,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1967,1967,hg/ha,27759,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1968,1968,hg/ha,22638,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1969,1969,hg/ha,27175,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1970,1970,hg/ha,25491,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1971,1971,hg/ha,24375,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1972,1972,hg/ha,26027,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1973,1973,hg/ha,27406,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1974,1974,hg/ha,28291,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1975,1975,hg/ha,26667,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1976,1976,hg/ha,26667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1977,1977,hg/ha,26667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1978,1978,hg/ha,25327,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1979,1979,hg/ha,24193,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1980,1980,hg/ha,20250,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1981,1981,hg/ha,25000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1982,1982,hg/ha,19454,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1983,1983,hg/ha,22209,T,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1984,1984,hg/ha,17589,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1985,1985,hg/ha,13112,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1986,1986,hg/ha,13939,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1987,1987,hg/ha,14513,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1988,1988,hg/ha,17432,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1989,1989,hg/ha,21108,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1990,1990,hg/ha,16142,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1991,1991,hg/ha,16875,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1992,1992,hg/ha,20500,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1993,1993,hg/ha,21111,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1994,1994,hg/ha,19869,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1995,1995,hg/ha,20588,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1996,1996,hg/ha,29086,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1997,1997,hg/ha,40170,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1998,1998,hg/ha,53312,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,1999,1999,hg/ha,60031,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2000,2000,hg/ha,59044,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2001,2001,hg/ha,51674,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2002,2002,hg/ha,39452,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2003,2003,hg/ha,35061,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2004,2004,hg/ha,31159,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2005,2005,hg/ha,25900,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2006,2006,hg/ha,27330,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2007,2007,hg/ha,26587,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2008,2008,hg/ha,26367,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2009,2009,hg/ha,28754,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2010,2010,hg/ha,43541,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2011,2011,hg/ha,73882,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2012,2012,hg/ha,103020,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2013,2013,hg/ha,133691,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2014,2014,hg/ha,150643,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2015,2015,hg/ha,153932,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2016,2016,hg/ha,158551,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2017,2017,hg/ha,153659,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2018,2018,hg/ha,146747,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2019,2019,hg/ha,168741,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2020,2020,hg/ha,173008,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1510,Potatoes,2021,2021,hg/ha,177391,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1990,1990,hg/ha,10000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1991,1991,hg/ha,11111,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1992,1992,hg/ha,11111,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1993,1993,hg/ha,11429,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1994,1994,hg/ha,11905,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1995,1995,hg/ha,11538,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1996,1996,hg/ha,11667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1997,1997,hg/ha,11765,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1998,1998,hg/ha,11111,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",1999,1999,hg/ha,12359,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2000,2000,hg/ha,12268,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2001,2001,hg/ha,12323,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2002,2002,hg/ha,12990,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2003,2003,hg/ha,10034,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2004,2004,hg/ha,10849,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2005,2005,hg/ha,11769,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2006,2006,hg/ha,11818,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2007,2007,hg/ha,11797,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2008,2008,hg/ha,11712,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2009,2009,hg/ha,11659,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1235,"Pumpkins, squash and gourds",2010,2010,hg/ha,11662,E,Estimated value
